"0","1751984471","Sat May 09 20:45:52 PDT 2009","NO_QUERY","sharrrmaine","ugh im so mad i missed jonas  hm, ill probs watch it on youtube hahah"
"4","1685872802","Sun May 03 02:31:56 PDT 2009","NO_QUERY","bronte_saurus","@antzpantz what are you talking about?! you are all man, a man with muscley arms and a firm handshake! "
"4","1982566668","Sun May 31 11:27:59 PDT 2009","NO_QUERY","digipug","@MyMelodie LOL!! I guess I'm finally starting to realize that! Still got too much east coast blood in me, apparently! "
"4","1960713910","Fri May 29 08:23:38 PDT 2009","NO_QUERY","robothor","@jeaninell arton picked burger king over google  enjoy the regexes!"
"4","2177658871","Mon Jun 15 06:29:17 PDT 2009","NO_QUERY","RikkeBang","relaxed day. "
"4","2175791737","Mon Jun 15 02:00:46 PDT 2009","NO_QUERY","Whocareschloe","yay i love being hung up on "
"0","1881121110","Fri May 22 03:40:20 PDT 2009","NO_QUERY","silty","Gone from working in the sun to working in a cold little room without a window "
"4","1989834845","Mon Jun 01 02:58:50 PDT 2009","NO_QUERY","ccaramelnoriega","if i can so famous and so beauty as Manohara "
"0","2054280989","Sat Jun 06 07:00:09 PDT 2009","NO_QUERY","glbriggs","@StephenMulhern YES! I came to the Brighton Centre last year to watch.. but you're not going back there this year! "
"0","1972426620","Sat May 30 09:12:09 PDT 2009","NO_QUERY","BeckyFletch","It's starting!! Saying to myself &quot;Tiffany don't cry, Tiffany don't cry&quot; wish my bestie Dwayne was here but he's at work "
"0","1565357572","Mon Apr 20 06:33:40 PDT 2009","NO_QUERY","Niel5","Trying to work outside in the sunshine...but can't see my screen! "
"4","1989157027","Mon Jun 01 00:32:11 PDT 2009","NO_QUERY","NesiaBeatz","@Halie305  I want you apart of this video...sleepy "
"4","1551271953","Sat Apr 18 08:36:36 PDT 2009","NO_QUERY","pongneng07","@escribitionist hey!! come and accept my ingredient exchange in rc# noi si darling...!!!  "
"4","1974941875","Sat May 30 14:07:13 PDT 2009","NO_QUERY","marshmellowcake","is saying hello back "
"4","1755155317","Sun May 10 08:24:16 PDT 2009","NO_QUERY","addictedtoyou43","happy mother's day mommy "
"4","1978523924","Sat May 30 23:37:41 PDT 2009","NO_QUERY","blueturtle77",". . . and the Concrete Blonde song of the same name is not bad either "
"0","1557356461","Sun Apr 19 03:36:27 PDT 2009","NO_QUERY","AhhSophiaa","dont want to go back to school "
"0","2063892719","Sun Jun 07 04:29:06 PDT 2009","NO_QUERY","LizzMartin","i want to take a @starbucks! im from canary islands but not there "
"4","1834365904","Mon May 18 02:39:37 PDT 2009","NO_QUERY","mrscrob","Good morning everyone. FYI bought him Rock Band game and gonna customise a pair of jeans with AC/DC patches. "
"0","2174733986","Sun Jun 14 23:11:32 PDT 2009","NO_QUERY","dale_nunns","Yogurt with Toothpaste  Nothing tastes good with toothpaste..."
"0","2194648911","Tue Jun 16 10:04:36 PDT 2009","NO_QUERY","OnePartElation","Is so sick  on the train heading home to the doctor and a little TLC...."
"4","1573491769","Tue Apr 21 01:25:29 PDT 2009","NO_QUERY","steno983","I'm trying to write an english message on Twizz.. I can read, but I'm not so skillend in writing... I must improve my skillz "
"4","2062723433","Sun Jun 07 00:05:41 PDT 2009","NO_QUERY","RockyThunda","@angiemartinez You and Mary Come Down with the bottle poPpers  lol tell Mary the new joint is CRACK!!!"
"0","1988807871","Sun May 31 23:26:00 PDT 2009","NO_QUERY","Heartbreak_Kelz","@femmetality @steamonbeamon i cant get the spaceship video to post "
"4","2186695216","Mon Jun 15 19:12:15 PDT 2009","NO_QUERY","HBCR","Oysters - An anit-oxidant that protects against eye-related diseases "
"4","2189607449","Tue Jun 16 00:26:38 PDT 2009","NO_QUERY","RcknxthexMelody","ok seriously this time, night! "
"4","2061757594","Sat Jun 06 21:32:55 PDT 2009","NO_QUERY","AlishaLovesU","Bakk from Mama's house.  Funn, crazzy dayy!! "
"0","1753327276","Sun May 10 01:06:12 PDT 2009","NO_QUERY","Vitrier","Oh wait. It's Mother's Day and they're not open. "
"4","1557443116","Sun Apr 19 04:08:42 PDT 2009","NO_QUERY","sugarghc","i finished with breaking dawn ... it�s awesome ... stephenie meyer is a great author  ... bella &amp; edward forever "
"4","2179377534","Mon Jun 15 09:01:25 PDT 2009","NO_QUERY","RUH_CH3113","@ Starbux getting my usual! Going to the zoo with Ashlee!! "
"4","2178298318","Mon Jun 15 07:29:40 PDT 2009","NO_QUERY","killingdance","@VincentMA downtown in an office afsc "
"4","1968116892","Fri May 29 20:47:27 PDT 2009","NO_QUERY","calindrome","@writergal85 Thanks! "
"0","1882574371","Fri May 22 07:06:56 PDT 2009","NO_QUERY","mrcbrown","@theTRu It's always the sparkplug, or at least on my old lawn mower that was the case, now I have no lawn "
"0","2253369581","Sat Jun 20 08:03:19 PDT 2009","NO_QUERY","magmcpd","last day @ disney world "
"4","1679007202","Sat May 02 08:18:08 PDT 2009","NO_QUERY","denzil71","Good old Devizes, dull as ever "
"4","1467918733","Mon Apr 06 22:48:35 PDT 2009","NO_QUERY","Killacamie","@surfclubhit hope you had fun "
"0","1754376110","Sun May 10 06:03:11 PDT 2009","NO_QUERY","mdobereiner","@SLessard PS- I ran into Boyd in the hotel before Friday's show but couldn't get a picture because he was running late "
"0","2217498550","Wed Jun 17 20:57:27 PDT 2009","NO_QUERY","Samanthantha92","Would LOVE to sleep right now however, my sister will not shut up and let me "
"4","1834306421","Mon May 18 02:25:45 PDT 2009","NO_QUERY","irsanw","yet another memorable speech by Obama  http://bit.ly/mlmVw - references &quot;zero sum game&quot; "
"0","2248917800","Fri Jun 19 21:24:23 PDT 2009","NO_QUERY","jstolle","@justlikeanovel Yeah, I've got nothing I haven't seen already. "
"4","1966876752","Fri May 29 18:33:44 PDT 2009","NO_QUERY","BionicBipolar","@BMolko here in Ecuador, your fans never lose the hope 2 see you one day  (my response had nothing 2 do with the things u wrote) "
"0","2239960368","Fri Jun 19 09:10:13 PDT 2009","NO_QUERY","geakazoid","MY UPS is beeping incessantly. I think it's about to die. "
"4","2062835173","Sun Jun 07 00:27:38 PDT 2009","NO_QUERY","ninja080","@TMacPerimeter Brian, Monica, LC, Sadie, and Paige are absolutely awesome. Just thought I'd state state the obvious. "
"4","1828045136","Sun May 17 11:58:45 PDT 2009","NO_QUERY","SuziPomerantz","@MsAlexander @stevepohlit I am grateful to you both for the kind acknowledgment.  You made my day!  "
"0","2057784272","Sat Jun 06 13:39:16 PDT 2009","NO_QUERY","laotralamisma","@Seekatz I meant the real Alamo  I am in San Antonio and no one will go to it"
"4","1977764780","Sat May 30 21:39:35 PDT 2009","NO_QUERY","bhindibhagee1","Last intermission..got an awesome dress though "
"4","1978989072","Sun May 31 01:11:42 PDT 2009","NO_QUERY","Slurring","@Daddys_pet  what's up anyways?"
"0","2008173324","Tue Jun 02 13:43:54 PDT 2009","NO_QUERY","MsBizness","@richyungking I miss u "
"0","2003130757","Tue Jun 02 05:56:33 PDT 2009","NO_QUERY","mlive_detroit","@teemwilliams We just heard on the radio about what happened at Detroit Metro. Sorry! Talk about a &quot;Hello Heartbreak!&quot; "
"0","1976626397","Sat May 30 18:37:02 PDT 2009","NO_QUERY","genoveva137","Really super bummed the reception sucks so bad here.  Dying without being able to call my Sexy Baby  "
"4","1974890734","Sat May 30 14:01:31 PDT 2009","NO_QUERY","Srundle","@Krundlicious the only theme is &quot;wow, @Rundle is surrounded by pink.&quot; "
"4","1824622440","Sun May 17 02:11:27 PDT 2009","NO_QUERY","CiaaoAmore","woke up and looked in the mirror, and got a major fright cos i forgot i got my haircut. "
"4","2184625168","Mon Jun 15 16:10:53 PDT 2009","NO_QUERY","JyTarpley","I think I am going to go into hibernation until football season starts. That way the time will go by faster. "
"4","1988863281","Sun May 31 23:35:53 PDT 2009","NO_QUERY","imjstsayin","@KellyG5 cool and follow it..then when i post new it will send you a notice    http://bit.ly/A7dC1"
"0","2054035491","Sat Jun 06 06:23:24 PDT 2009","NO_QUERY","wastedlittledjs","sooo cold! "
"0","2060693934","Sat Jun 06 19:23:46 PDT 2009","NO_QUERY","HoneyCreme","@yunche @cherrellrene awwww I'm missing TUMS  I heard they were out in full effect!"
"0","2282472981","Mon Jun 22 11:24:49 PDT 2009","NO_QUERY","eskhay","You just cant keep everyone happy!!!!! "
"4","1573930865","Tue Apr 21 03:31:33 PDT 2009","NO_QUERY","PHIPPS117","Alexander is looking rather good this morning  http://twitpic.com/3phbl"
"0","1971967077","Sat May 30 08:16:47 PDT 2009","NO_QUERY","Softspoken_","Having a fight with my best friend is making me sad "
"0","1882863136","Fri May 22 07:36:51 PDT 2009","NO_QUERY","Nicolaxo","all i want to do is watch Hey Monday with Kara tonight, give us tickets "
"0","1973549951","Sat May 30 11:22:06 PDT 2009","NO_QUERY","savioseb","@neethiisaac really wanted to be at campies tonite... but i was picnic-ing with family and didn't expect to return to blr only @ 9pm! "
"0","2001677988","Tue Jun 02 01:41:38 PDT 2009","NO_QUERY","meghornby","Some oap just had a go at me for not being in school. Its sly bein terorred by an oldie "
"4","1833842384","Mon May 18 00:39:09 PDT 2009","NO_QUERY","xchinkyx","@ddlovato dont worry girl i appreciate you and your work! "
"0","2002364193","Tue Jun 02 03:59:59 PDT 2009","NO_QUERY","Siz_Star","Im bored andsick to death of Bear In the Big Blue House :| I wanna go the beach or something "
"4","2039725855","Thu Jun 04 22:39:03 PDT 2009","NO_QUERY","personified","@Steve_Gonzalez ... what moves you? "
"0","2218012770","Wed Jun 17 21:44:36 PDT 2009","NO_QUERY","natashaharton","its only wednesday - and my ass is already draggin'  ... well.. not LITERALLY of course."
"0","2214324176","Wed Jun 17 16:34:53 PDT 2009","NO_QUERY","maralynntho","Poor Ella just keeps following me around with her kong and then passing out on tile "
"4","1881139604","Fri May 22 03:44:00 PDT 2009","NO_QUERY","UKScouting","@jimh Couldn't possibly comment on the design of their sit, but it should be on the right hand side toward the bottom. "
"4","2182603784","Mon Jun 15 13:23:29 PDT 2009","NO_QUERY","DrNinjaPhD","my house is shaking with each rumble of thunder. Love the lightening "
"4","1970252685","Sat May 30 03:05:15 PDT 2009","NO_QUERY","kayaitken","@Rove1974 I sell my old mobiles...works for me "
"4","1956822018","Thu May 28 22:46:38 PDT 2009","NO_QUERY","MattHartley","@BryanLAS Ah, well that's not too bad. "
"0","2214293307","Wed Jun 17 16:32:15 PDT 2009","NO_QUERY","clipclopflop","@weremoo @scattermoon i wanna play rockband now "
"0","2221563182","Thu Jun 18 05:36:56 PDT 2009","NO_QUERY","KitaMode","Packing to start moving my shit to the new place...NOT impressed at all "
"0","2220588747","Thu Jun 18 03:28:17 PDT 2009","NO_QUERY","schockingseabee","man this sucks i cant sleep and its 4 in the morning and i have to get up in 2 hours for work "
"4","1985069418","Sun May 31 16:22:05 PDT 2009","NO_QUERY","JMMAgroup","@TwittleDeDum You're welcome. "
"0","2323855263","Thu Jun 25 01:39:31 PDT 2009","NO_QUERY","li7ypad","i need credit for my blackberry "
"4","1793097932","Thu May 14 01:21:54 PDT 2009","NO_QUERY","astroboyisGAY","@specialistjoe secret. :p someone you least expect that i would miss "
"4","1564586118","Mon Apr 20 04:09:22 PDT 2009","NO_QUERY","sherin7800","It is afternoon time....what do you except?? am feeling sleepy "
"4","2016736300","Wed Jun 03 07:16:36 PDT 2009","NO_QUERY","suedecrush","@imjustcreative oops! not at all! you're in my top faves for sure. #stillearlynotenoughcoffeeyet "
"0","2201291933","Tue Jun 16 20:04:21 PDT 2009","NO_QUERY","nerdysinperro","trying to get up "
"0","1677236399","Sat May 02 01:04:31 PDT 2009","NO_QUERY","MaredDafydd","Bore braf! Ddim isio mynd i'r llyfrgell,ond rhaid  allan am awyr iach nes mlaen!"
"0","2175400910","Mon Jun 15 00:53:08 PDT 2009","NO_QUERY","Anonymousboy03","@idiom well by what I HEARD REAL!  and yeah he does REALLY NEED TO! "
"4","2069492552","Sun Jun 07 15:58:47 PDT 2009","NO_QUERY","missioncleankid","my neighbor mows his grass w/his Ipod and screams the songs: I love the entertainment "
"4","1975802425","Sat May 30 15:56:08 PDT 2009","NO_QUERY","RGM77","Know what I'm talkin' ABOUT Oyyyyyyiee-Ahhhhhhhh-O-ieeeeeee  http://bit.ly/TVmVM  Thanx - Yah PEACE all"
"0","2282824371","Mon Jun 22 11:51:19 PDT 2009","NO_QUERY","amanda_short","is getting ready to go to work "
"4","1880985200","Fri May 22 03:11:56 PDT 2009","NO_QUERY","ecalifts","@stephenfry time to relax then stephen and gather your thoughts "
"4","1753695869","Sun May 10 02:57:44 PDT 2009","NO_QUERY","natewinn","Grabbing coffee from @dunkindonuts then making mom breakfast "
"0","2002411685","Tue Jun 02 04:08:06 PDT 2009","NO_QUERY","courtzdmb","back in a cab to the airport  don't know how I got up this morning!!"
"0","1995185292","Mon Jun 01 13:05:07 PDT 2009","NO_QUERY","kalixy","@kenziemae2 I have no music to swap "
"0","1795746152","Thu May 14 08:17:58 PDT 2009","NO_QUERY","DoctorTripod","says sorry @allbymyself I didn't get a chance to say goodbye earlier  http://plurk.com/p/tsrdg"
"4","2051296123","Fri Jun 05 21:32:50 PDT 2009","NO_QUERY","jaded_august","@NinaDobrev I really like the song.  (And feel really weird randomly replying you.)"
"0","1573849310","Tue Apr 21 03:08:50 PDT 2009","NO_QUERY","orangesb","feeling sicksicksick in bed  wanna be at school with the princesses!"
"0","1754996652","Sun May 10 07:58:54 PDT 2009","NO_QUERY","SSjUmi","still can't reach my mom, seems like I'll have to stick with a sms... "
"0","1824787178","Sun May 17 02:56:00 PDT 2009","NO_QUERY","joeag","Just dropped his phone out the window "
"4","2052436563","Sat Jun 06 00:43:31 PDT 2009","NO_QUERY","SicknastyRaeann","Peeling myself offline, night people "
"0","2262753814","Sat Jun 20 23:09:44 PDT 2009","NO_QUERY","deeboogs","Having pressure/pain/discomfort around the sternum/upper abdomen/ lower chest region!!! It's been 3 hrs! WTF! Any1 have this problem too? "
"4","2175875816","Mon Jun 15 02:15:11 PDT 2009","NO_QUERY","nicolamtan","@brontepayne not at all. i love @bradiewebbstack so much  (see, not weird or creepy!) haha."
"0","2012376275","Tue Jun 02 20:32:30 PDT 2009","NO_QUERY","kingtacular","there's a mosquito in my room I can hear him and it's keeping me awake cuz I'm scared he'll bite my face "
"4","2177390118","Mon Jun 15 06:01:20 PDT 2009","NO_QUERY","Goldieloxxxx","I drew this for you  http://twitpic.com/7glcx"
"4","2176292846","Mon Jun 15 03:28:12 PDT 2009","NO_QUERY","weareinvincible","@stumpitup Night!  I'll be facin' the dramaz too, good luck!"
"0","2043946654","Fri Jun 05 08:38:49 PDT 2009","NO_QUERY","jenven06","Why did I keep drinking after I left the alley?! This is not how I planned to spend my Friday. Can't get up.   http://tinyurl.com/pf98zh"
"4","1696086031","Mon May 04 07:34:52 PDT 2009","NO_QUERY","sanityscrafts","@fotogypc What kind of help do you need with Machine embroidery?  I may bea able to help "
"4","2011524108","Tue Jun 02 19:09:17 PDT 2009","NO_QUERY","RosaSuerte","G'night everybody. You've been great. Ladies &amp; Gents, Elvish has left the building... sorry, force of  Hobbit. Call me if you need me! "
"0","2190065485","Tue Jun 16 01:40:08 PDT 2009","NO_QUERY","roaringrepub","@jen004 I hear u! Woke up not long ago &amp; cannot get back "
"0","1967666208","Fri May 29 19:59:58 PDT 2009","NO_QUERY","Alipalli","Cannot believe that two thugs would beat my friend to a pulp after breaking into his new house to steal a bloody ipod "
"4","2057871938","Sat Jun 06 13:49:26 PDT 2009","NO_QUERY","camillextasis","omg, bfd i want you! nick, you went without me. love you "
"4","1982923754","Sun May 31 12:09:59 PDT 2009","NO_QUERY","yoliebear","Was a nice morning to go hiking... Cool weekend ahhhh !!!   "
"4","1989953761","Mon Jun 01 03:23:22 PDT 2009","NO_QUERY","imtania","Cam Gigandet is one piece of hotness. He's my # 2 "
"4","2189864959","Tue Jun 16 01:06:43 PDT 2009","NO_QUERY","Emliebes","@shelbycobraaa http://twitpic.com/7j4j4 - Aha awww! You look just like her. This is adorable "
"0","2207546127","Wed Jun 17 08:04:35 PDT 2009","NO_QUERY","wellymedia","feeling a bit down in the old dumps "
"4","1554197296","Sat Apr 18 16:20:10 PDT 2009","NO_QUERY","Mixaelala","@RobertPattz Did you eat sth really good?Sorry,i wanted to change some crazy words with you  but i am utterly out of order..its 1:00 am"
"4","1976953099","Sat May 30 19:40:54 PDT 2009","NO_QUERY","RobtheTastyElf","For fun  DO IT!"
"4","1827517252","Sun May 17 10:52:44 PDT 2009","NO_QUERY","ComcastMelissa","@maxpatch email our team at We_Can_Help@cable.comcast.com. we'll take a look. "
"4","1961268137","Fri May 29 09:14:23 PDT 2009","NO_QUERY","HRx3","I really miss my phone  i cant wait till my new one comes "
"4","1753382542","Sun May 10 01:21:58 PDT 2009","NO_QUERY","ReemTeam","@divadivachrissy lol wat u making me come all da way overr there for?v "
"4","1834650825","Mon May 18 03:44:06 PDT 2009","NO_QUERY","darksynopsis","@JD_2020 Which ever map gets me achievements  #codwaw"
"0","2039948798","Thu Jun 04 23:13:23 PDT 2009","NO_QUERY","bgawne","Writing OTMs shouldn't be *this* discouraging..... "
"0","2250102714","Fri Jun 19 23:42:34 PDT 2009","NO_QUERY","Benriches","oh and im back at work after minimal amounts of sleep. feeling like a zombie "
"0","2243343263","Fri Jun 19 13:19:44 PDT 2009","NO_QUERY","randajayne","Feels weird being single again after 6 years...! not looking forward 2 tomorrow tho "
"0","1557778341","Sun Apr 19 05:57:45 PDT 2009","NO_QUERY","SreenivasReddy","I get spam mails more than real mails,what to do ?       hahahhahahah"
"0","1979981233","Sun May 31 05:15:27 PDT 2009","NO_QUERY","TanteGerd","income statement in the sunshine "
"4","1880325783","Fri May 22 00:50:51 PDT 2009","NO_QUERY","where_s_my_mind","@ChesterBe it's very cool that you really respond to your followers.  thank you so much. see you in St.Petersburg ;)"
"0","2180012514","Mon Jun 15 09:53:35 PDT 2009","NO_QUERY","texicon","well, fuck. HoneySyn ended in the most crappy way possible. Lame. "
"0","2223140314","Thu Jun 18 07:54:13 PDT 2009","NO_QUERY","Amlewi","It's gonna be another wet day!! "
"0","1966050479","Fri May 29 17:01:53 PDT 2009","NO_QUERY","LittleMissDx","@MelanieNugent Oh damn Im sorry!!  I have been so good not adding spoilers cause @blayze316 will be watching it later!"
"0","1993575281","Mon Jun 01 10:35:50 PDT 2009","NO_QUERY","GenesisTheBoss","Today I saw a lot of people that I missed ... I wanna go back "
"4","2175260777","Mon Jun 15 00:30:24 PDT 2009","NO_QUERY","eyeletsage","@thepurpleblug Haha...yes it is! "
"0","2198800731","Tue Jun 16 16:35:22 PDT 2009","NO_QUERY","Owais_Iqbal","@scarletmandy @Donnette been planning on getting on there for some time.. but just cant manage the time.. "
"0","2072513133","Sun Jun 07 21:10:19 PDT 2009","NO_QUERY","deeeelasoul","@MAESTROKNOWS Lol it wont let me DM you because your not following me "
"4","2179297957","Mon Jun 15 08:54:57 PDT 2009","NO_QUERY","jen_k","@jlh_photo @meatstack or perhaps it's different for fine art vs commercial work and that's what makes it different. I'll shut up now "
"0","2221997493","Thu Jun 18 06:20:22 PDT 2009","NO_QUERY","iVenus","@HellerMD98  so sorry to hear abt M.  Hope you all get better quickly!!!"
"4","2193251998","Tue Jun 16 08:12:12 PDT 2009","NO_QUERY","noellabellaa","day offffff "
"0","2057434207","Sat Jun 06 13:00:01 PDT 2009","NO_QUERY","Juleidys","@JadoreNolo I'm in the house reading all these Roots picnic tweets. Why aren't we there again? "
"4","1469558373","Tue Apr 07 06:44:38 PDT 2009","NO_QUERY","SofiNencini","Hahahaha. ddlovato you rock. Just so you know jessemccartney. LOVE THIS SONG. "
"0","2194956738","Tue Jun 16 10:29:11 PDT 2009","NO_QUERY","cheapcigars","why did my mother wake me up i was having the best dream ever lol i literally want to cry right now "
"0","2062340609","Sat Jun 06 22:57:47 PDT 2009","NO_QUERY","MandyGM","@daemonza Not good.  Sounds like you need to visit a good sports doc."
"0","2052790629","Sat Jun 06 02:02:04 PDT 2009","NO_QUERY","TheRealJackie","Wants to go to bed. Plus I don't feel good  maybe I should just take a cab home..."
"4","1977579335","Sat May 30 21:15:30 PDT 2009","NO_QUERY","bexmith","@etniqminerals that's so cool!! *highly* doubt you looked new @ it; I can't even picture that.   what a nice sister-bonding experience!"
"0","2046951017","Fri Jun 05 12:56:00 PDT 2009","NO_QUERY","majesttic","Maybay tommorow will be better, but now.......... "
"4","1968334573","Fri May 29 21:13:30 PDT 2009","NO_QUERY","allxclubglobal","Awesome group  http://bit.ly/s7D91 Repost this tweet for me Please!!!;"
"0","2260103568","Sat Jun 20 18:40:31 PDT 2009","NO_QUERY","__juli","@jonasbrothers stop make me jealous "
"0","2061723091","Sat Jun 06 21:28:24 PDT 2009","NO_QUERY","MichaelJavert","@BrettSchaller be careful with that student loan stuff. I am still paying those back through the nose. Bankruptcy won't stop them either "
"0","2012626175","Tue Jun 02 20:59:47 PDT 2009","NO_QUERY","bollywooden","I hate having crushes on people I know I will never meet "
"0","2203569057","Wed Jun 17 00:02:00 PDT 2009","NO_QUERY","dreaming_aloud","I've got through ANOTHER HRM battery already - WTF?! Somehow I think getting wet didn't help. No more swimming for the HRM.  #fb"
"4","1770618545","Mon May 11 21:48:23 PDT 2009","NO_QUERY","emmylynn8182","@SteveTerada you didn't let Ryan touch it?? and yeah... that sounded a little.......... YEAH. Did you get your nails done, too?? "
"0","2229600462","Thu Jun 18 15:56:51 PDT 2009","NO_QUERY","Gemmywemmy","is unfortunally watching transformers 2 revenge of the fallen 2moz but i dnt wanna c it, it nt gt rob pattz in "
"0","2048268971","Fri Jun 05 14:55:53 PDT 2009","NO_QUERY","itsbrianpatrick","long islanddd i feel sick  someone cuddle w meee"
"4","2062201155","Sat Jun 06 22:35:17 PDT 2009","NO_QUERY","charliechap","@nickbelardes Very very cool! You caught the moment... TY! "
"4","1966269987","Fri May 29 17:27:05 PDT 2009","NO_QUERY","TropicsZ4","I'll wait till the US open to re cycle all my golf jokes i posted during the masters "
"0","2235231048","Fri Jun 19 00:43:45 PDT 2009","NO_QUERY","PirateLeer","*sigh* Tired, eyes sore, hungry, cold. Starting to miss home "
"0","2194435347","Tue Jun 16 09:47:29 PDT 2009","NO_QUERY","vodkatrina","i keep  confusing myself because my cell phone says LA time, but i'm keeping my laptop on baltimore time "
"0","1997120722","Mon Jun 01 16:17:25 PDT 2009","NO_QUERY","kimmiehutchins","http://twitpic.com/6fjfn - selling my severely underused surfboard. "
"0","2210220526","Wed Jun 17 11:18:58 PDT 2009","NO_QUERY","s0l_uk","@CinnamonCloud not got heating pads   think i've got some &quot;deep heat&quot; spray...."
"0","2012839223","Tue Jun 02 21:23:20 PDT 2009","NO_QUERY","iDream1","No luck  goodnight"
"0","1468772530","Tue Apr 07 03:39:18 PDT 2009","NO_QUERY","trainsong_","woke up in a pile of blankets, and didn't want to leave it. "
"0","2050165939","Fri Jun 05 18:11:04 PDT 2009","NO_QUERY","BecReedman","@shiraz_ali That sucks   Have you thought about a franchise type business?  I do this: http://bit.ly/1864ml"
"0","1933222765","Tue May 26 23:19:13 PDT 2009","NO_QUERY","larizzard","My cat just bit my nose "
"0","2327833226","Thu Jun 25 08:50:36 PDT 2009","NO_QUERY","clevearguelles","is doing the final scores. So many things to do pa.  http://plurk.com/p/13xi9s"
"0","1825654852","Sun May 17 06:26:04 PDT 2009","NO_QUERY","PaoLinn","trying to recover from all these sickness; coughing, fever, sore throat, you name it! "
"0","2068368714","Sun Jun 07 13:58:03 PDT 2009","NO_QUERY","monipanda","saw the boy in the striped pajamas yesterday.  love love love that movie! great cast, and really sad ending!   bruno "
"4","1824752024","Sun May 17 02:46:20 PDT 2009","NO_QUERY","emlarfx","is thinking her twitter needs sprucing up, ask me questions in replies? i'll answer them all "
"0","1979131613","Sun May 31 01:45:55 PDT 2009","NO_QUERY","Bettttza","Dont make me work todayy "
"4","1975896637","Sat May 30 16:08:16 PDT 2009","NO_QUERY","Pale_Jewel","Why does tweetdeck crop the photos in their window? Rhetorical...don't answer... no don't "
"0","1965650099","Fri May 29 16:17:43 PDT 2009","NO_QUERY","bujio","I had to unhook twitter from Facebook because all my Facebook cronies were complaining. "
"4","1995938149","Mon Jun 01 14:16:50 PDT 2009","NO_QUERY","shelbychounardd","@hillgracee  hillllllary! your background showed up  its lovely now you just need your picture"
"4","1679313735","Sat May 02 09:03:17 PDT 2009","NO_QUERY","DakotaCassidy","@ElaineSpencer Wasn't it happy clouds? I loved Bob. I took a Bob class. It was fabulousness "
"4","2179254025","Mon Jun 15 08:51:18 PDT 2009","NO_QUERY","EvanderTnF","@hillfaith Busy, busy, busy! Good luck! Can't wait for TOMORROW!!!! "
"0","1754370367","Sun May 10 06:01:58 PDT 2009","NO_QUERY","johnburns72","@martinwoodward Not Found Error 404. So sad. "
"4","2176436523","Mon Jun 15 03:52:17 PDT 2009","NO_QUERY","NixiePixel","@uwannacookie Sure do! I'm currently playing BF2 and COD:WAW for the #PC.. along with sucking at Gears of War for the xbox.  You?"
"0","2050207794","Fri Jun 05 18:15:33 PDT 2009","NO_QUERY","Ana_V_","I'm going to watch new excellent movie : Ghosts of Girlfriends Past ... 2morrow is a new day, but today was a big waste of time "
"0","2177439042","Mon Jun 15 06:06:28 PDT 2009","NO_QUERY","zhayrar","@christelmcr i'm fine, just loaded with a lot of schoolworks. "
"0","2179101018","Mon Jun 15 08:38:44 PDT 2009","NO_QUERY","VictoriaBlacc","@weddyfiji wish I can sleep on my break    how was ur weekend?"
"4","1833792502","Mon May 18 00:28:43 PDT 2009","NO_QUERY","jadeyysomajor","LOL'ing at tha fact like three dudes, today alone, told me I blatantly play them, I'm always hearin dis , I don't mean it friends "
"0","1958040810","Fri May 29 02:27:37 PDT 2009","NO_QUERY","kellyappleby","Im regretting the alcohol I consumed last night, MY HEAD "
"0","2018969676","Wed Jun 03 10:47:46 PDT 2009","NO_QUERY","Ewe_Norah","I keep reading actor's updates and I become sadder and sadder because I'm never gonna be a part of that fabulous world. "
"4","2031912943","Thu Jun 04 10:30:00 PDT 2009","NO_QUERY","nox_trucs","@Mr_kv Qui contient ? "
"4","1753549390","Sun May 10 02:11:56 PDT 2009","NO_QUERY","glaaadz","says I LOVE YOU MOM  http://plurk.com/p/svm0w"
"0","2247564270","Fri Jun 19 19:17:09 PDT 2009","NO_QUERY","RubyNanny","is going to bed to try to get rid if this migraine headache "
"0","2053021267","Sat Jun 06 02:57:45 PDT 2009","NO_QUERY","DunkTheBiscuit","Just realised it's over two years since I've seen my youngest sister   Must try to reconnect today at lunch. Doesn't time fly by quickly?"
"4","1991570229","Mon Jun 01 07:16:43 PDT 2009","NO_QUERY","mitchhewer1","Loving the sun "
"0","2051538061","Fri Jun 05 22:15:28 PDT 2009","NO_QUERY","KatisKarma13","4 acres of my favorite place to walk is gone. Burned to nothing.  This makes for an upset walker."
"0","2219503028","Thu Jun 18 00:41:14 PDT 2009","NO_QUERY","bigbadbanshee","back in the UK again... ugly people and rain "
"4","1981517072","Sun May 31 09:19:13 PDT 2009","NO_QUERY","Fia_Erixon","I got a freaking tan going on...awesome "
"0","1836494380","Mon May 18 08:05:53 PDT 2009","NO_QUERY","futuresexx","Eric leaves today.. fuck my life. "
"0","1972801318","Sat May 30 09:54:51 PDT 2009","NO_QUERY","admiralaew","as in, was awakened before noon by @amehranf "
"0","1553327443","Sat Apr 18 13:58:22 PDT 2009","NO_QUERY","courtneyhaii","Mm. I really don't wanna go tonight. "
"4","1997234771","Mon Jun 01 16:29:34 PDT 2009","NO_QUERY","lewisstanson","Bonjourno! Arrived in Rome and checking into the Ambassadori Hotel with mum  Sooooo tired though! Good night everyone xoxo"
"4","1981424932","Sun May 31 09:07:32 PDT 2009","NO_QUERY","aliciasjade","Going to the movies, to see Angels &amp; Demons!  Excited, hopefully it'll be good!"
